"TABLE","emr","cert"
"clientId","89913","49116"
"clientId","89933","49117"
"clientId","89941","49118"
"clientId","89959","49119"
"clientId","89961","49120"
"clientId","89982","49121"
"clientId","89983","49122"
"clientId","89984","49123"
"clientId","89985","49124"
"clientId","89988","49125"
"clientId","89993","49126"
"clientId","89994","49127"
"clientId","89996","49128"
"clientId","89997","49129"
"clientId","89998","49130"
"clientId","89999","49131"
"clientId","90000","49132"
"clientId","90001","49133"
"clientId","90002","49134"
"clientId","90011","49135"
"clientId","90012","49136"
"clientId","90016","49137"
"clientId","90017","49138"
"clientId","90018","49139"
"clientId","90021","49140"
"clientId","90023","49141"
"clientId","90025","49142"
"clientId","90073","49143"
"clientId","90260","49144"
"clientId","90298","49145"
"clientId","90299","49146"
"clientId","90309","49147"
"clientId","90310","49148"
"clientId","90311","49149"
"clientId","90312","49150"
"clientId","90313","49151"
"clientId","90314","49152"
"clientId","90347","49153"
"clientId","90348","49154"
"clientId","90413","49155"
"clientId","90414","49156"
"clientId","90418","49157"
"clientId","90421","49158"
"clientId","90589","49159"
"clientId","90590","49160"
"clientId","90591","49161"
"clientId","90608","49162"
"clientId","90609","49163"
"clientId","90611","49164"
"clientId","90612","49165"
"clientId","90677","49166"
"clientId","90678","49167"
"clientId","90806","49168"
"clientId","90955","49169"
"clientId","90998","49170"
"clientId","90999","49171"
"clientId","91002","49172"
"clientId","91003","49173"
"clientId","91005","49174"
"clientId","91027","49175"
"clientId","91147","49176"
"clientId","91202","49177"
"clientId","91203","49178"
"clientId","91204","49179"
"clientId","91205","49180"
"clientId","91206","49181"
"clientId","91221","49182"
"clientId","91222","49183"
"clientId","91223","49184"
"clientId","91232","49185"
"clientId","91243","49186"
"clientId","91244","49187"
"clientId","91250","49188"
"clientId","91299","49189"
"clientId","91300","49190"
"clientId","91301","49191"
"clientId","91302","49192"
"clientId","91304","49193"
"clientId","91305","49194"
"clientId","91306","49195"
"clientId","91309","49196"
"clientId","91318","49197"
"clientId","91368","49198"
"clientId","91370","49199"
"clientId","91371","49200"
"clientId","91425","49201"
"clientId","91429","49202"
"clientId","91603","49203"
"clientId","91604","49204"
"clientId","91605","49205"
"clientId","91606","49206"
"clientId","91607","49207"
"clientId","91610","49208"
"clientId","91632","49209"
"clientId","91634","49210"
"clientId","91708","49211"
"clientId","91947","49212"
"clientId","91951","49213"
"clientId","91953","49214"
"clientId","91954","49215"
"clientId","92013","49216"
"clientId","92014","49217"
"clientId","92015","49218"
"clientId","92213","49219"
"clientId","92300","49220"
"clientId","92301","49221"
"clientId","92302","49222"
"clientId","92303","49223"
"clientId","92304","49224"
"clientId","92307","49225"
"clientId","92310","49226"
"clientId","92312","49227"
"clientId","92313","49228"
"clientId","92316","49229"
"clientId","92317","49230"
"clientId","92318","49231"
"clientId","92320","49232"
"clientId","92321","49233"
"clientId","92330","49234"
"clientId","92462","49235"
"clientId","92464","49236"
"clientId","92465","49237"
"clientId","92467","49238"
"clientId","92536","49239"
"clientId","92584","49240"
"clientId","92625","49241"
"clientId","92626","49242"
"clientId","92627","49243"
"clientId","92628","49244"
"clientId","92629","49245"
"clientId","92630","49246"
"clientId","92631","49247"
"clientId","92632","49248"
"clientId","92638","49249"
"clientId","92639","49250"
"clientId","92641","49251"
"clientId","92642","49252"
"clientId","92643","49253"
"clientId","92659","49254"
"clientId","92660","49255"
"clientId","92661","49256"
"clientId","92666","49257"
"clientId","92670","49258"
"clientId","92712","49259"
"clientId","92713","49260"
"clientId","92719","49261"
"clientId","92794","49262"
"clientId","92795","49263"
"clientId","92803","49264"
"clientId","92805","49265"
"clientId","92806","49266"
"clientId","92807","49267"
"clientId","92808","49268"
"clientId","92810","49269"
"clientId","92811","49270"
"clientId","92812","49271"
"clientId","92813","49272"
"clientId","92814","49273"
"clientId","92815","49274"
"clientId","92816","49275"
"clientId","92817","49276"
"clientId","92818","49277"
"clientId","92819","49278"
"clientId","92820","49279"
"clientId","92824","49280"
"clientId","92843","49281"
"clientId","92844","49282"
"clientId","92845","49283"
"clientId","93048","49284"
"clientId","93049","49285"
"clientId","93050","49286"
"clientId","93051","49287"
"clientId","93052","49288"
"clientId","93074","49289"
"clientId","93114","49290"
"clientId","93118","49291"
"clientId","93119","49292"
"clientId","93120","49293"
"clientId","93124","49294"
"clientId","93125","49295"
"clientId","93131","49296"
"clientId","93135","49297"
"clientId","93367","49298"
"clientId","93408","49299"
"clientId","93429","49300"
"clientId","93432","49301"
"clientId","93482","49302"
"clientId","93497","49303"
"clientId","93498","49304"
"clientId","93499","49305"
"clientId","93500","49306"
"clientId","93525","49307"
"clientId","93532","49308"
"clientId","93551","49309"
"clientId","93689","49310"
"clientId","93691","49311"
"clientId","93695","49312"
"clientId","93697","49313"
"clientId","93700","49314"
"clientId","93701","49315"
"clientId","93705","49316"
"clientId","93706","49317"
"clientId","93771","49318"
"clientId","93772","49319"
"clientId","93773","49320"
"clientId","93796","49321"
"clientId","93811","49322"
"clientId","93825","49323"
"clientId","93980","49324"
"clientId","93990","49325"
"clientId","93991","49326"
"clientId","93993","49327"
"clientId","94003","49328"
"clientId","94046","49329"
"clientId","94047","49330"
"clientId","94048","49331"
"clientId","94051","49332"
"clientId","94052","49333"
"clientId","94110","49334"
"clientId","94170","49335"
"clientId","94171","49336"
"clientId","94181","49337"
"clientId","94310","49338"
"clientId","94311","49339"
"clientId","94312","49340"
"clientId","94313","49341"
"clientId","94314","49342"
"clientId","94318","49343"
"clientId","94319","49344"
"clientId","94402","49345"
"clientId","94456","49346"
"clientId","94523","49347"
"clientId","94524","49348"
"clientId","94525","49349"
"clientId","94564","49350"
"clientId","94619","49351"
"clientId","94628","49352"
"clientId","94630","49353"
"clientId","94661","49354"
"clientId","94662","49355"
"clientId","94663","49356"
"clientId","94664","49357"
"clientId","94674","49358"
"clientId","94675","49359"
"clientId","94676","49360"
"clientId","94723","49361"
"clientId","94724","49362"
"clientId","94727","49363"
"clientId","94893","49364"
"clientId","94894","49365"
"clientId","94938","49366"
"clientId","94939","49367"
"clientId","94941","49368"
"clientId","94946","49369"
"clientId","94966","49370"
"clientId","94967","49371"
"clientId","94968","49372"
"clientId","94970","49373"
"clientId","95028","49374"
"clientId","95029","49375"
"clientId","95037","49376"
"clientId","95038","49377"
"clientId","95090","49378"
"clientId","95155","49379"
"clientId","95269","49380"
"clientId","95270","49381"
"clientId","95271","49382"
"clientId","95272","49383"
"clientId","95273","49384"
"clientId","95274","49385"
"clientId","95314","49386"
"clientId","95324","49387"
"clientId","95334","49388"
"clientId","95337","49389"
"clientId","95377","49390"
"clientId","95479","49391"
"clientId","95507","49392"
"clientId","95508","49393"
"clientId","95510","49394"
"clientId","95529","49395"
"clientId","95530","49396"
"clientId","95534","49397"
"clientId","95535","49398"
"clientId","95537","49399"
"clientId","95538","49400"
"clientId","95539","49401"
"clientId","95578","49402"
"clientId","95699","49403"
"clientId","95700","49404"
"clientId","95740","49405"
"clientId","95745","49406"
"clientId","95746","49407"
"clientId","95748","49408"
"clientId","95749","49409"
"clientId","95750","49410"
"clientId","95752","49411"
"clientId","95768","49412"
"clientId","95769","49413"
"clientId","95772","49414"
"clientId","95775","49415"
"clientId","95777","49416"
"clientId","95778","49417"
"clientId","95779","49418"
"clientId","95781","49419"
"clientId","95782","49420"
"clientId","95784","49421"
"clientId","95788","49422"
"clientId","95789","49423"
"clientId","95793","49424"
"clientId","95908","49425"
"clientId","95909","49426"
"clientId","95985","49427"
"clientId","95986","49428"
"clientId","95994","49429"
"clientId","95995","49430"
"clientId","95996","49431"
"clientId","95999","49432"
"clientId","96000","49433"
"clientId","96044","49434"
"clientId","96045","49435"
"clientId","96046","49436"
"clientId","96047","49437"
"clientId","96048","49438"
"clientId","96049","49439"
"clientId","96050","49440"
"clientId","96051","49441"
"clientId","96198","49442"
"clientId","96199","49443"
"clientId","96200","49444"
"clientId","96201","49445"
"clientId","96202","49446"
"clientId","96203","49447"
"clientId","96204","49448"
"clientId","96402","49449"
"clientId","96417","49450"
"clientId","96418","49451"
"clientId","96419","49452"
"clientId","96420","49453"
"clientId","96421","49454"
"clientId","96426","49455"
"clientId","96464","49456"
"clientId","96465","49457"
"clientId","96513","49458"
"clientId","96514","49459"
"clientId","96601","49460"
"clientId","96602","49461"
"clientId","96603","49462"
"clientId","96604","49463"
"clientId","96608","49464"
"clientId","96609","49465"
"clientId","96617","49466"
"clientId","96618","49467"
"clientId","96624","49468"
"clientId","96625","49469"
"clientId","96626","49470"
"clientId","96627","49471"
"clientId","96628","49472"
"clientId","96629","49473"
"clientId","96635","49474"
"clientId","96636","49475"
"clientId","96640","49476"
"clientId","96660","49477"
"clientId","96661","49478"
"clientId","96662","49479"
"clientId","96663","49480"
"clientId","96664","49481"
"clientId","96665","49482"
"clientId","96666","49483"
"clientId","96672","49484"
"clientId","96738","49485"
"clientId","96740","49486"
"clientId","96777","49487"
"clientId","96780","49488"
"clientId","96793","49489"
"clientId","96804","49490"
"clientId","96808","49491"
"clientId","96814","49492"
"clientId","96815","49493"
"clientId","96816","49494"
"clientId","96817","49495"
"clientId","96818","49496"
"clientId","96819","49497"
"clientId","96875","49498"
"clientId","96876","49499"
"clientId","96877","49500"
"clientId","97001","49501"
"clientId","97004","49502"
"clientId","97005","49503"
"clientId","97006","49504"
"clientId","97009","49505"
"clientId","97010","49506"
"clientId","97035","49507"
"clientId","97037","49508"
"clientId","97040","49509"
"clientId","97041","49510"
"clientId","97042","49511"
"clientId","97045","49512"
"clientId","97046","49513"
"clientId","97047","49514"
"clientId","97048","49515"
"clientId","97055","49516"
"clientId","97057","49517"
"clientId","97060","49518"
"clientId","97064","49519"
"clientId","97065","49520"
"clientId","97066","49521"
"clientId","97067","49522"
"clientId","97068","49523"
"clientId","97069","49524"
"clientId","97112","49525"
"clientId","97136","49526"
"clientId","97138","49527"
"clientId","97161","49528"
"clientId","97171","49529"
"clientId","97183","49530"
"clientId","97184","49531"
"clientId","97185","49532"
"clientId","97227","49533"
"clientId","97228","49534"
"clientId","97259","49535"
"clientId","97272","49536"
"clientId","97273","49537"
"clientId","97302","49538"
"clientId","97365","49539"
"clientId","97367","49540"
"clientId","97368","49541"
"clientId","97389","49542"
"clientId","97394","49543"
"clientId","97421","49544"
"clientId","97426","49545"
"clientId","97427","49546"
"clientId","97440","49547"
"clientId","97446","49548"
"clientId","97448","49549"
"clientId","97482","49550"
"clientId","97506","49551"
"clientId","97551","49552"
"clientId","97553","49553"
"clientId","97555","49554"
"clientId","97556","49555"
"clientId","97557","49556"
"clientId","97559","49557"
"clientId","97561","49558"
"clientId","97563","49559"
"clientId","97565","49560"
"clientId","97567","49561"
"clientId","97570","49562"
"clientId","97571","49563"
"clientId","97577","49564"
"clientId","97603","49565"
"clientId","97616","49566"
"clientId","97617","49567"
"clientId","97618","49568"
"clientId","97619","49569"
"clientId","97620","49570"
"clientId","97621","49571"
"clientId","97622","49572"
"clientId","97623","49573"
"clientId","97624","49574"
"clientId","97627","49575"
"clientId","97628","49576"
"clientId","97629","49577"
"clientId","97631","49578"
"clientId","97632","49579"
"clientId","97633","49580"
"clientId","97634","49581"
"clientId","97635","49582"
"clientId","97637","49583"
"clientId","97638","49584"
"clientId","97677","49585"
"clientId","97759","49586"
"clientId","97761","49587"
"clientId","98858","49588"
"clientId","98866","49589"
"clientId","98982","49590"
"clientId","98985","49591"
"clientId","98987","49592"
"clientId","98989","49593"
"clientId","99314","49594"
"clientId","99315","49595"
"clientId","99316","49596"
"clientId","99317","49597"
"clientId","99318","49598"
"clientId","99319","49599"
"clientId","99320","49600"
"clientId","99357","49601"
"clientId","99395","49602"
"clientId","100002","49603"
"clientId","101687","49604"
"clientId","101843","49605"
"clientId","101873","49606"
"clientId","101881","49607"
"clientId","101895","49608"
"clientId","101896","49609"
"clientId","101898","49610"
"clientId","101899","49611"
"clientId","101921","49612"
"clientId","101925","49613"
"clientId","101932","49614"
"clientId","101933","49615"
"clientId","101934","49616"
"clientId","101935","49617"
"clientId","101936","49618"
"clientId","101944","49619"
"clientId","101994","49620"
"clientId","101995","49621"
"clientId","101996","49622"
"clientId","101997","49623"
"clientId","101998","49624"
"clientId","101999","49625"
"clientId","102000","49626"
"clientId","102003","49627"
"clientId","102004","49628"
"clientId","102017","49629"
"clientId","102018","49630"
"clientId","102019","49631"
"clientId","102022","49632"
"clientId","102024","49633"
"clientId","102029","49634"
"clientId","102113","49635"
"clientId","102119","49636"
"clientId","102120","49637"
"clientId","102121","49638"
"clientId","102122","49639"
"clientId","102123","49640"
"clientId","102124","49641"
"clientId","102125","49642"
"clientId","102126","49643"
"clientId","102127","49644"
"clientId","102128","49645"
"clientId","102129","49646"
"clientId","102149","49647"
"clientId","102150","49648"
"clientId","102151","49649"
"clientId","102152","49650"
"clientId","102153","49651"
"clientId","102243","49652"
"clientId","102256","49653"
"clientId","102257","49654"
"clientId","102258","49655"
"clientId","102260","49656"
"clientId","102261","49657"
"clientId","102262","49658"
"clientId","102263","49659"
"clientId","102264","49660"
"clientId","102265","49661"
"clientId","102266","49662"
"clientId","102268","49663"
"clientId","102270","49664"
"clientId","102271","49665"
"clientId","102272","49666"
"clientId","102274","49667"
"clientId","102276","49668"
"clientId","102277","49669"
"clientId","102279","49670"
"clientId","102280","49671"
"clientId","102281","49672"
"clientId","102282","49673"
"clientId","102283","49674"
"clientId","102284","49675"
"clientId","102286","49676"
"clientId","102287","49677"
"clientId","102288","49678"
"clientId","102289","49679"
"clientId","102291","49680"
"clientId","102300","49681"
"clientId","102301","49682"
"clientId","102302","49683"
"clientId","102303","49684"
"clientId","102304","49685"
"clientId","102306","49686"
"clientId","102307","49687"
"clientId","102308","49688"
"clientId","102309","49689"
"clientId","102310","49690"
"clientId","102311","49691"
"clientId","102313","49692"
"clientId","102314","49693"
"clientId","102315","49694"
"clientId","102317","49695"
"clientId","102327","49696"
"clientId","102328","49697"
"clientId","102329","49698"
"clientId","102330","49699"
"clientId","102331","49700"
"clientId","102366","49701"
"clientId","102367","49702"
"clientId","102368","49703"
"clientId","102369","49704"
"clientId","102370","49705"
"clientId","102371","49706"
"clientId","102373","49707"
"clientId","102374","49708"
"clientId","102375","49709"
"clientId","102376","49710"
"clientId","102377","49711"
"clientId","102378","49712"
"clientId","102379","49713"
"clientId","102380","49714"
"clientId","102381","49715"
"clientId","102382","49716"
"clientId","102383","49717"
"clientId","102384","49718"
"clientId","102385","49719"
"clientId","102386","49720"
"clientId","102387","49721"
"clientId","102388","49722"
"clientId","102389","49723"
"clientId","102390","49724"
"clientId","102391","49725"
"clientId","102392","49726"
"clientId","102393","49727"
"clientId","102394","49728"
"clientId","102395","49729"
"clientId","102396","49730"
"clientId","102397","49731"
"clientId","102398","49732"
"clientId","102399","49733"
"clientId","102400","49734"
"clientId","102401","49735"
"clientId","102402","49736"
"clientId","102403","49737"
"clientId","102404","49738"
"clientId","102405","49739"
"clientId","102406","49740"
"clientId","102407","49741"
"clientId","102408","49742"
"clientId","102409","49743"
"clientId","102410","49744"
"clientId","102411","49745"
"clientId","102412","49746"
"clientId","102413","49747"
"clientId","102414","49748"
"clientId","102415","49749"
"clientId","102416","49750"
"clientId","102417","49751"
"clientId","102433","49752"
"clientId","102476","49753"
"clientId","102477","49754"
"clientId","102479","49755"
"clientId","102480","49756"
"clientId","102481","49757"
"clientId","102482","49758"
"clientId","102484","49759"
