"TABLE","emr","cert"
"clientId","54485","63003"
"clientId","54486","63004"
"clientId","55164","63005"
"clientId","55165","63006"
"clientId","55166","63007"
"clientId","55167","63008"
"clientId","55168","63009"
"clientId","55169","63010"
"clientId","55170","63011"
"clientId","55221","63012"
"clientId","55222","63013"
"clientId","55223","63014"
"clientId","55224","63015"
"clientId","55225","63016"
"clientId","55226","63017"
"clientId","55227","63018"
"clientId","55228","63019"
"clientId","55229","63020"
"clientId","55230","63021"
"clientId","55231","63022"
"clientId","55232","63023"
"clientId","55233","63024"
"clientId","55234","63025"
"clientId","55235","63026"
"clientId","55472","63027"
"clientId","55473","63028"
"clientId","55474","63029"
"clientId","55475","63030"
"clientId","55476","63031"
"clientId","55477","63032"
"clientId","55478","63033"
"clientId","55479","63034"
"clientId","55606","63035"
"clientId","55639","63036"
"clientId","55640","63037"
"clientId","55642","63038"
"clientId","55643","63039"
"clientId","55646","63040"
"clientId","55704","63041"
"clientId","55705","63042"
"clientId","55858","63043"
"clientId","55859","63044"
"clientId","55860","63045"
"clientId","55861","63046"
"clientId","55862","63047"
"clientId","55863","63048"
"clientId","55864","63049"
"clientId","56002","63050"
"clientId","56003","63051"
"clientId","56004","63052"
"clientId","56005","63053"
"clientId","56006","63054"
"clientId","56007","63055"
"clientId","56008","63056"
"clientId","56122","63057"
"clientId","56123","63058"
"clientId","56124","63059"
"clientId","56125","63060"
"clientId","56206","63061"
"clientId","56208","63062"
"clientId","56209","63063"
"clientId","56210","63064"
"clientId","56211","63065"
"clientId","56601","63066"
"clientId","56602","63067"
"clientId","56603","63068"
"clientId","56604","63069"
"clientId","56613","63070"
"clientId","56617","63071"
"clientId","56636","63072"
"clientId","56638","63073"
"clientId","56639","63074"
"clientId","56641","63075"
"clientId","56643","63076"
"clientId","56644","63077"
"clientId","56645","63078"
"clientId","57607","63079"
"clientId","57608","63080"
"clientId","57609","63081"
"clientId","57610","63082"
"clientId","57613","63083"
"clientId","57614","63084"
"clientId","57615","63085"
"clientId","57616","63086"
"clientId","58240","63087"
"clientId","58241","63088"
"clientId","58242","63089"
"clientId","58243","63090"
"clientId","58244","63091"
"clientId","58245","63092"
"clientId","58246","63093"
"clientId","58247","63094"
"clientId","58248","63095"
"clientId","58249","63096"
"clientId","58250","63097"
"clientId","58251","63098"
"clientId","58583","63099"
"clientId","58584","63100"
"clientId","58585","63101"
"clientId","58586","63102"
"clientId","58587","63103"
"clientId","58588","63104"
"clientId","58590","63105"
"clientId","58618","63106"
"clientId","58619","63107"
"clientId","58620","63108"
"clientId","59036","63109"
"clientId","59037","63110"
"clientId","59038","63111"
"clientId","59039","63112"
"clientId","59040","63113"
"clientId","59052","63114"
"clientId","59053","63115"
"clientId","59054","63116"
"clientId","59055","63117"
"clientId","59056","63118"
"clientId","59426","63119"
"clientId","59427","63120"
"clientId","59429","63121"
"clientId","59430","63122"
"clientId","59432","63123"
"clientId","59435","63124"
"clientId","59436","63125"
"clientId","59460","63126"
"clientId","59461","63127"
"clientId","59462","63128"
"clientId","59767","63129"
"clientId","59819","63130"
"clientId","59820","63131"
"clientId","59821","63132"
"clientId","59822","63133"
"clientId","59823","63134"
"clientId","59824","63135"
"clientId","59826","63136"
"clientId","59827","63137"
"clientId","60568","63138"
"clientId","60569","63139"
"clientId","60570","63140"
"clientId","60571","63141"
"clientId","60572","63142"
"clientId","60573","63143"
"clientId","60574","63144"
"clientId","60575","63145"
"clientId","60576","63146"
"clientId","60577","63147"
"clientId","60638","63148"
"clientId","60639","63149"
"clientId","60640","63150"
"clientId","60641","63151"
"clientId","60642","63152"
"clientId","60643","63153"
"clientId","60644","63154"
"clientId","60645","63155"
"clientId","60646","63156"
"clientId","60647","63157"
"clientId","60648","63158"
"clientId","61156","63159"
"clientId","61157","63160"
"clientId","61158","63161"
"clientId","61160","63162"
"clientId","61161","63163"
"clientId","61163","63164"
"clientId","61164","63165"
"clientId","61165","63166"
"clientId","61565","63167"
"clientId","61566","63168"
"clientId","61567","63169"
"clientId","61569","63170"
"clientId","61599","63171"
"clientId","61603","63172"
"clientId","61606","63173"
"clientId","61608","63174"
"clientId","61609","63175"
"clientId","61659","63176"
"clientId","61660","63177"
"clientId","62012","63178"
"clientId","62013","63179"
"clientId","62015","63180"
"clientId","62017","63181"
"clientId","62018","63182"
"clientId","62019","63183"
"clientId","62020","63184"
"clientId","62021","63185"
"clientId","62023","63186"
"clientId","62024","63187"
"clientId","62025","63188"
"clientId","62026","63189"
"clientId","62028","63190"
"clientId","62030","63191"
"clientId","62031","63192"
"clientId","62032","63193"
"clientId","62034","63194"
"clientId","62375","63195"
"clientId","62376","63196"
"clientId","62377","63197"
"clientId","62378","63198"
"clientId","62381","63199"
"clientId","62384","63200"
"clientId","62385","63201"
"clientId","62386","63202"
"clientId","62388","63203"
"clientId","62389","63204"
"clientId","62390","63205"
"clientId","62750","63206"
"clientId","62751","63207"
"clientId","62752","63208"
"clientId","62767","63209"
"clientId","62768","63210"
"clientId","62769","63211"
"clientId","62770","63212"
"clientId","62771","63213"
"clientId","62773","63214"
"clientId","62774","63215"
"clientId","62775","63216"
"clientId","62776","63217"
"clientId","62778","63218"
"clientId","62779","63219"
"clientId","62781","63220"
"clientId","62782","63221"
"clientId","63114","63222"
"clientId","63115","63223"
"clientId","63116","63224"
"clientId","63117","63225"
"clientId","63118","63226"
"clientId","63119","63227"
"clientId","63121","63228"
"clientId","63123","63229"
"clientId","63124","63230"
"clientId","63125","63231"
"clientId","63126","63232"
"clientId","63127","63233"
"clientId","63347","63234"
"clientId","63348","63235"
"clientId","63349","63236"
"clientId","63351","63237"
"clientId","63352","63238"
"clientId","63353","63239"
"clientId","63354","63240"
"clientId","63365","63241"
"clientId","63366","63242"
"clientId","63367","63243"
"clientId","63368","63244"
"clientId","63369","63245"
"clientId","63371","63246"
"clientId","63372","63247"
"clientId","63374","63248"
"clientId","63376","63249"
"clientId","63377","63250"
"clientId","63378","63251"
"clientId","63379","63252"
"clientId","63381","63253"
"clientId","63845","63254"
"clientId","63871","63255"
"clientId","63885","63256"
"clientId","63887","63257"
"clientId","63889","63258"
"clientId","63891","63259"
"clientId","63892","63260"
"clientId","63896","63261"
"clientId","63897","63262"
"clientId","63900","63263"
"clientId","63902","63264"
"clientId","63904","63265"
"clientId","63905","63266"
"clientId","63907","63267"
"clientId","63908","63268"
"clientId","63911","63269"
"clientId","64207","63270"
"clientId","64208","63271"
"clientId","64211","63272"
"clientId","64212","63273"
"clientId","64214","63274"
"clientId","64215","63275"
"clientId","64216","63276"
"clientId","64219","63277"
"clientId","64220","63278"
"clientId","64221","63279"
"clientId","64222","63280"
"clientId","64223","63281"
"clientId","64224","63282"
"clientId","64225","63283"
"clientId","64226","63284"
"clientId","64227","63285"
"clientId","64228","63286"
"clientId","64497","63287"
"clientId","64499","63288"
"clientId","64501","63289"
"clientId","64503","63290"
"clientId","64504","63291"
"clientId","64571","63292"
"clientId","64575","63293"
"clientId","64577","63294"
"clientId","64579","63295"
"clientId","64581","63296"
"clientId","64994","63297"
"clientId","64995","63298"
"clientId","64996","63299"
"clientId","64997","63300"
"clientId","64998","63301"
"clientId","65000","63302"
"clientId","65001","63303"
"clientId","65002","63304"
"clientId","65024","63305"
"clientId","65025","63306"
"clientId","65034","63307"
"clientId","65035","63308"
"clientId","65036","63309"
"clientId","65037","63310"
"clientId","65038","63311"
