"TABLE","emr","cert"
"clientId","41840","51106"
"clientId","41846","51107"
"clientId","41883","51108"
"clientId","41885","51109"
"clientId","41975","51110"
"clientId","42493","51111"
"clientId","42496","51112"
"clientId","42989","51113"
"clientId","43641","51114"
"clientId","44458","51115"
"clientId","48373","51116"
"clientId","49814","51117"
"clientId","49819","51118"
"clientId","49900","51119"
"clientId","49907","51120"
"clientId","49915","51121"
"clientId","49920","51122"
"clientId","49930","51123"
"clientId","50118","51124"
"clientId","50127","51125"
"clientId","50133","51126"
"clientId","50139","51127"
"clientId","50145","51128"
"clientId","50149","51129"
"clientId","50328","51130"
"clientId","50356","51131"
"clientId","50372","51132"
"clientId","50440","51133"
"clientId","50641","51134"
"clientId","50644","51135"
"clientId","50874","51136"
"clientId","52116","51137"
"clientId","52645","51138"
"clientId","52672","51139"
"clientId","52678","51140"
"clientId","52709","51141"
"clientId","52958","51142"
"clientId","53129","51143"
"clientId","53369","51144"
"clientId","53504","51145"
"clientId","53724","51146"
"clientId","53730","51147"
"clientId","54231","51148"
"clientId","54656","51149"
"clientId","56858","51150"
"clientId","56896","51151"
"clientId","58068","51152"
"clientId","58166","51153"
"clientId","58331","51154"
"clientId","58338","51155"
"clientId","58346","51156"
"clientId","58362","51157"
"clientId","58438","51158"
"clientId","58441","51159"
"clientId","58484","51160"
"clientId","58495","51161"
"clientId","58547","51162"
"clientId","58549","51163"
"clientId","58552","51164"
"clientId","58852","51165"
"clientId","58868","51166"
"clientId","58873","51167"
"clientId","58879","51168"
"clientId","58887","51169"
"clientId","58912","51170"
"clientId","58913","51171"
"clientId","58920","51172"
"clientId","58927","51173"
"clientId","58929","51174"
"clientId","58932","51175"
"clientId","58936","51176"
"clientId","58976","51177"
"clientId","58986","51178"
"clientId","58990","51179"
"clientId","59162","51180"
"clientId","59168","51181"
"clientId","59178","51182"
"clientId","59186","51183"
"clientId","59256","51184"
"clientId","59371","51185"
"clientId","60101","51186"
"clientId","60393","51187"
"clientId","60398","51188"
"clientId","61078","51189"
"clientId","61262","51190"
"clientId","61265","51191"
"clientId","61269","51192"
"clientId","61278","51193"
"clientId","61673","51194"
"clientId","61677","51195"
"clientId","61685","51196"
"clientId","61699","51197"
"clientId","61760","51198"
"clientId","61789","51199"
"clientId","61805","51200"
"clientId","61927","51201"
"clientId","62114","51202"
"clientId","62188","51203"
"clientId","62479","51204"
"clientId","62487","51205"
"clientId","62556","51206"
"clientId","62923","51207"
"clientId","64486","51208"
"clientId","73544","51209"
"clientId","82934","51210"
"clientId","89752","51211"
"clientId","89756","51212"
"clientId","90007","51213"
"clientId","91409","51214"
"clientId","94158","51215"
"sessionId","6770","161040"
"sessionId","6778","161041"
"sessionId","6802","161042"
"sessionId","6828","161043"
"sessionId","6940","161044"
"sessionId","6953","161045"
"sessionId","7070","161046"
"sessionId","7080","161047"
"sessionId","7090","161048"
"sessionId","7627","161049"
"sessionId","7646","161050"
"sessionId","7681","161051"
"sessionId","8262","161052"
"sessionId","8263","161053"
"sessionId","8264","161054"
"sessionId","8265","161055"
"sessionId","8269","161056"
"sessionId","8619","161057"
"sessionId","7919","161058"
"sessionId","9239","161059"
"sessionId","9240","161060"
"sessionId","9147","161061"
"sessionId","9249","161062"
"sessionId","9253","161063"
"sessionId","7683","161064"
"sessionId","9567","161065"
"sessionId","9643","161066"
"sessionId","9655","161067"
"sessionId","9243","161068"
"sessionId","9921","161069"
"sessionId","9953","161070"
"sessionId","10625","161071"
"sessionId","11192","161072"
"sessionId","11470","161073"
"sessionId","11483","161074"
"sessionId","11768","161075"
"sessionId","11776","161076"
"sessionId","8592","161077"
"sessionId","11793","161078"
"sessionId","11794","161079"
"sessionId","11935","161080"
"sessionId","11946","161081"
"sessionId","11951","161082"
"sessionId","12220","161083"
"sessionId","12244","161084"
"sessionId","12305","161085"
"sessionId","12566","161086"
"sessionId","12649","161087"
"sessionId","12650","161088"
"sessionId","12652","161089"
"sessionId","12656","161090"
"sessionId","12661","161091"
"sessionId","12679","161092"
"sessionId","12683","161093"
"sessionId","12699","161094"
"sessionId","12705","161095"
"sessionId","12707","161096"
"sessionId","12722","161097"
"sessionId","12723","161098"
"sessionId","9566","161099"
"sessionId","13107","161100"
"sessionId","13329","161101"
"sessionId","13359","161102"
"sessionId","13458","161103"
"sessionId","10873","161104"
"sessionId","13520","161105"
"sessionId","13627","161106"
"sessionId","13634","161107"
"sessionId","14103","161108"
"sessionId","7896","161109"
"sessionId","12721","161110"
"sessionId","12662","161111"
"sessionId","15066","161112"
"sessionId","16450","161113"
"sessionId","17657","161114"
"sessionId","21744","161115"
"sessionId","22046","161116"
"sessionId","22050","161117"
"sessionId","11809","161118"
"sessionId","9241","161119"
"sessionId","7881","161120"
"sessionId","6792","161121"
"sessionId","33481","161122"
"sessionId","8268","161123"
"sessionId","9236","161124"
"sessionId","46732","161125"
"sessionId","9252","161126"
"sessionId","47019","161127"
"sessionId","8267","161128"
"sessionId","12724","161129"
"sessionId","6753","161130"
"sessionId","11151","161131"
"sessionId","65525","161132"
"sessionId","69959","161133"
"sessionId","72663","161134"
"sessionId","74098","161135"
"sessionId","75655","161136"
"sessionId","75664","161137"
"sessionId","75668","161138"
"sessionId","75700","161139"
"sessionId","75704","161140"
"sessionId","75792","161141"
"sessionId","75808","161142"
"sessionId","75826","161143"
"sessionId","75841","161144"
"sessionId","81506","161145"
"sessionId","81539","161146"
"sessionId","47699","161147"
"sessionId","81876","161148"
"sessionId","81925","161149"
"sessionId","81943","161150"
"sessionId","8595","161151"
"sessionId","82100","161152"
"sessionId","82116","161153"
"sessionId","82167","161154"
"sessionId","82374","161155"
"sessionId","82422","161156"
"sessionId","82429","161157"
"sessionId","82444","161158"
"sessionId","83030","161159"
"sessionId","83052","161160"
"sessionId","83064","161161"
"sessionId","83072","161162"
"sessionId","83078","161163"
"sessionId","83422","161164"
"sessionId","83445","161165"
"sessionId","83475","161166"
"sessionId","83481","161167"
"sessionId","83484","161168"
"sessionId","83586","161169"
"sessionId","83591","161170"
"sessionId","83607","161171"
"sessionId","83634","161172"
"sessionId","83662","161173"
"sessionId","83668","161174"
"sessionId","83680","161175"
"sessionId","83922","161176"
"sessionId","83934","161177"
"sessionId","83932","161178"
"sessionId","83939","161179"
"sessionId","83961","161180"
"sessionId","83953","161181"
"sessionId","83994","161182"
"sessionId","84018","161183"
"sessionId","84036","161184"
"sessionId","84142","161185"
"sessionId","84143","161186"
"sessionId","84144","161187"
"sessionId","84716","161188"
"sessionId","84732","161189"
"sessionId","84749","161190"
"sessionId","84844","161191"
"sessionId","85155","161192"
"sessionId","85220","161193"
"sessionId","85201","161194"
"sessionId","85400","161195"
"sessionId","85416","161196"
"sessionId","85381","161197"
"sessionId","85638","161198"
"sessionId","85654","161199"
"sessionId","85688","161200"
"sessionId","85712","161201"
"sessionId","86395","161202"
"sessionId","86429","161203"
"sessionId","86529","161204"
"sessionId","86818","161205"
"sessionId","86843","161206"
"sessionId","86852","161207"
"sessionId","74258","161208"
"sessionId","87111","161209"
"sessionId","87137","161210"
"sessionId","87582","161211"
"sessionId","88110","161212"
"sessionId","88127","161213"
"sessionId","88167","161214"
"sessionId","88813","161215"
"sessionId","88879","161216"
"sessionId","89125","161217"
"sessionId","89470","161218"
"sessionId","89491","161219"
"sessionId","89465","161220"
"sessionId","83457","161221"
"sessionId","89539","161222"
"sessionId","89910","161223"
"sessionId","89928","161224"
"sessionId","89937","161225"
"sessionId","90100","161226"
"sessionId","90348","161227"
"sessionId","90397","161228"
"sessionId","90408","161229"
"sessionId","90419","161230"
"sessionId","91258","161231"
"sessionId","91278","161232"
"sessionId","91313","161233"
"sessionId","91346","161234"
"sessionId","91407","161235"
"sessionId","91707","161236"
"sessionId","91742","161237"
"sessionId","91784","161238"
"sessionId","91801","161239"
"sessionId","85459","161240"
"sessionId","91976","161241"
"sessionId","92014","161242"
"sessionId","92012","161243"
"sessionId","92043","161244"
"sessionId","92060","161245"
"sessionId","92314","161246"
"sessionId","93030","161247"
"sessionId","93502","161248"
"sessionId","93518","161249"
"sessionId","93520","161250"
"sessionId","93528","161251"
"sessionId","93531","161252"
"sessionId","93551","161253"
"sessionId","93570","161254"
"sessionId","93585","161255"
"sessionId","93749","161256"
"sessionId","94041","161257"
"sessionId","94042","161258"
"sessionId","84138","161259"
"sessionId","95463","161260"
"sessionId","95483","161261"
"sessionId","95684","161262"
"sessionId","95716","161263"
"sessionId","89064","161264"
"sessionId","97336","161265"
"sessionId","97342","161266"
"sessionId","97474","161267"
"sessionId","99185","161268"
"sessionId","99229","161269"
"sessionId","99242","161270"
"sessionId","99243","161271"
"sessionId","99307","161272"
"sessionId","99782","161273"
"sessionId","99806","161274"
"sessionId","101127","161275"
"sessionId","101134","161276"
"sessionId","101146","161277"
"sessionId","102010","161278"
"sessionId","102017","161279"
"sessionId","102033","161280"
"sessionId","74288","161281"
"sessionId","83648","161282"
"sessionId","102512","161283"
"sessionId","103444","161284"
"sessionId","103850","161285"
"sessionId","104306","161286"
"sessionId","105411","161287"
"sessionId","105419","161288"
"sessionId","105570","161289"
"sessionId","105573","161290"
"sessionId","105587","161291"
"sessionId","106477","161292"
"sessionId","106514","161293"
"sessionId","106526","161294"
"sessionId","106539","161295"
"sessionId","106550","161296"
"sessionId","106707","161297"
"sessionId","106720","161298"
"sessionId","106736","161299"
"sessionId","106746","161300"
"sessionId","107174","161301"
"sessionId","107190","161302"
"sessionId","107207","161303"
"sessionId","107231","161304"
"sessionId","107247","161305"
"sessionId","107248","161306"
"sessionId","107258","161307"
"sessionId","107555","161308"
"sessionId","107687","161309"
"sessionId","107692","161310"
"sessionId","107698","161311"
"sessionId","107715","161312"
"sessionId","107734","161313"
"sessionId","107736","161314"
"sessionId","107876","161315"
"sessionId","108465","161316"
"sessionId","108475","161317"
"sessionId","108479","161318"
"sessionId","108677","161319"
"sessionId","75269","161320"
"sessionId","107509","161321"
"sessionId","109052","161322"
"sessionId","109065","161323"
"sessionId","109072","161324"
"sessionId","109079","161325"
"sessionId","109301","161326"
"sessionId","109331","161327"
"sessionId","90434","161328"
"sessionId","110505","161329"
"sessionId","111468","161330"
"sessionId","111469","161331"
"sessionId","107219","161332"
"sessionId","112639","161333"
"sessionId","112641","161334"
"sessionId","112642","161335"
"sessionId","112648","161336"
"sessionId","112658","161337"
"sessionId","114527","161338"
"sessionId","114538","161339"
"sessionId","114555","161340"
"sessionId","114567","161341"
"sessionId","114589","161342"
"sessionId","114620","161343"
"sessionId","114647","161344"
"sessionId","114651","161345"
"sessionId","114707","161346"
"sessionId","114740","161347"
"sessionId","114764","161348"
"sessionId","115238","161349"
"sessionId","115280","161350"
"sessionId","115479","161351"
"sessionId","115527","161352"
"sessionId","116008","161353"
"sessionId","116635","161354"
"sessionId","116655","161355"
"sessionId","116929","161356"
"sessionId","117096","161357"
"sessionId","117122","161358"
"sessionId","117769","161359"
"sessionId","117785","161360"
"sessionId","118317","161361"
"sessionId","118780","161362"
"sessionId","118781","161363"
"sessionId","118782","161364"
"sessionId","119185","161365"
"sessionId","119915","161366"
"sessionId","119935","161367"
"sessionId","119936","161368"
"sessionId","119938","161369"
"sessionId","120272","161370"
"sessionId","120386","161371"
"sessionId","120434","161372"
"sessionId","123580","161373"
"sessionId","124362","161374"
"sessionId","125975","161375"
"sessionId","125976","161376"
"sessionId","125984","161377"
"sessionId","125994","161378"
"sessionId","126324","161379"
"sessionId","126562","161380"
"sessionId","126698","161381"
"sessionId","128900","161382"
"sessionId","128911","161383"
"sessionId","129070","161384"
"sessionId","129100","161385"
"sessionId","129547","161386"
"sessionId","129562","161387"
"sessionId","129570","161388"
"sessionId","129578","161389"
"sessionId","129595","161390"
"sessionId","129805","161391"
"sessionId","129816","161392"
"sessionId","129939","161393"
"sessionId","130930","161394"
"sessionId","131216","161395"
"sessionId","131782","161396"
"sessionId","129785","161397"
"sessionId","134611","161398"
"sessionId","134627","161399"
"sessionId","135335","161400"
"sessionId","135348","161401"
"sessionId","136766","161402"
"sessionId","137063","161403"
"sessionId","137068","161404"
"sessionId","137079","161405"
"sessionId","137539","161406"
"sessionId","137570","161407"
"sessionId","137612","161408"
"sessionId","137838","161409"
"sessionId","137852","161410"
"sessionId","137860","161411"
"sessionId","137870","161412"
"sessionId","137899","161413"
"sessionId","138825","161414"
"sessionId","138840","161415"
"sessionId","138845","161416"
"sessionId","139058","161417"
"sessionId","139059","161418"
"sessionId","139107","161419"
"sessionId","139120","161420"
"sessionId","139098","161421"
"sessionId","139142","161422"
"sessionId","139195","161423"
"sessionId","139198","161424"
"sessionId","140133","161425"
"sessionId","140162","161426"
"sessionId","140454","161427"
"sessionId","140495","161428"
"sessionId","141352","161429"
"sessionId","141996","161430"
"sessionId","145213","161431"
"sessionId","146189","161432"
"sessionId","146194","161433"
"sessionId","147234","161434"
"sessionId","147763","161435"
"sessionId","154575","161436"
"sessionId","172658","161437"
"sessionId","172660","161438"
"sessionId","173177","161439"
"sessionId","175593","161440"
"sessionId","180759","161441"
"sessionId","180776","161442"
"sessionId","180781","161443"
"sessionId","180782","161444"
"sessionId","181465","161445"
"sessionId","181921","161446"
"sessionId","183756","161447"
"sessionId","183768","161448"
"sessionId","186415","161449"
"sessionId","190694","161450"
"sessionId","101181","161451"
"sessionId","196830","161452"
"sessionId","120411","161453"
"ipc","1","918089"
"ipc","2","691795"
"ipc","3","710124"
"ipc","4","600085"
"ipc","5","699288"
"ipc","6","600001"
"ipc","7","600086"
"ipc","8","719487"
"ipc","9","918211"
"ipc","10","686298"
"ipc","11","600087"
"ipc","12","918171"
"ipc","13","600088"
"ipc","14","719539"
"ipc","15","917689"
"ipc","16","697779"
"ipc","17","719475"
"ipc","18","686259"
"ipc","19","719450"
"ipc","20","917989"
"ipc","21","600089"
"ipc","22","600090"
"ipc","23","600091"
"ipc","24","600092"
"ipc","25","699285"
"ipc","26","1000001"
