"TABLE","emr","cert"
"clientId","99979","52248"
"clientId","99995","52249"
"clientId","99998","52250"
"clientId","100021","52251"
"clientId","100022","52252"
"clientId","100023","52253"
"clientId","100030","52254"
"clientId","100050","52255"
"clientId","100054","52256"
"clientId","100055","52257"
"clientId","100074","52258"
"clientId","100101","52259"
"clientId","100106","52260"
"clientId","100131","52261"
"clientId","100140","52262"
"clientId","100156","52263"
"clientId","100157","52264"
"clientId","100158","52265"
"clientId","100160","52266"
"clientId","100172","52267"
"clientId","100188","52268"
"clientId","100189","52269"
"clientId","100192","52270"
"clientId","100210","52271"
"clientId","100213","52272"
"clientId","100214","52273"
"clientId","100215","52274"
"clientId","100218","52275"
"clientId","100235","52276"
"clientId","100254","52277"
"clientId","100258","52278"
"clientId","100270","52279"
"clientId","100278","52280"
"clientId","100281","52281"
"clientId","100282","52282"
"clientId","100301","52283"
"clientId","100304","52284"
"clientId","100307","52285"
"clientId","100314","52286"
"clientId","100315","52287"
"clientId","100320","52288"
"clientId","100332","52289"
"clientId","100365","52290"
"clientId","100366","52291"
"clientId","100388","52292"
"clientId","100389","52293"
"clientId","100391","52294"
"clientId","100399","52295"
"clientId","100407","52296"
"clientId","100443","52297"
"clientId","100470","52298"
"clientId","100542","52299"
"clientId","100562","52300"
"clientId","100563","52301"
"clientId","100566","52302"
"clientId","100568","52303"
"clientId","100571","52304"
"clientId","100573","52305"
"clientId","100581","52306"
"clientId","100582","52307"
"clientId","100589","52308"
"clientId","100617","52309"
"clientId","100625","52310"
"clientId","100631","52311"
"clientId","100633","52312"
"clientId","100634","52313"
"clientId","100643","52314"
"clientId","100665","52315"
"clientId","100698","52316"
"clientId","100700","52317"
"clientId","100715","52318"
"clientId","100734","52319"
"clientId","100754","52320"
"clientId","100770","52321"
"clientId","100775","52322"
"clientId","100794","52323"
"clientId","100795","52324"
"clientId","100817","52325"
"clientId","100819","52326"
"clientId","100820","52327"
"clientId","100826","52328"
"clientId","100850","52329"
"clientId","100854","52330"
"clientId","100855","52331"
"clientId","100858","52332"
"clientId","100861","52333"
"clientId","100865","52334"
"clientId","100868","52335"
"clientId","100898","52336"
"clientId","100901","52337"
"clientId","100905","52338"
"clientId","100912","52339"
"clientId","100929","52340"
"clientId","100932","52341"
"clientId","100938","52342"
"clientId","100939","52343"
"clientId","100957","52344"
"clientId","100972","52345"
"clientId","100979","52346"
"clientId","100984","52347"
"clientId","101010","52348"
"clientId","101018","52349"
"clientId","101032","52350"
"clientId","101035","52351"
"clientId","101037","52352"
"clientId","101049","52353"
"clientId","101082","52354"
"clientId","101097","52355"
"clientId","101101","52356"
"clientId","101111","52357"
"clientId","101133","52358"
"clientId","101138","52359"
"clientId","101139","52360"
"clientId","101140","52361"
"clientId","101143","52362"
"clientId","101144","52363"
"clientId","101167","52364"
"clientId","101185","52365"
"clientId","101188","52366"
"clientId","101189","52367"
"clientId","101198","52368"
"clientId","101199","52369"
"clientId","101204","52370"
"clientId","101205","52371"
"clientId","101206","52372"
"clientId","101222","52373"
"clientId","101227","52374"
"clientId","101235","52375"
"clientId","101238","52376"
"clientId","101242","52377"
"clientId","101243","52378"
"clientId","101249","52379"
"clientId","101253","52380"
"clientId","101256","52381"
"clientId","101257","52382"
"clientId","101261","52383"
"clientId","101268","52384"
"clientId","101271","52385"
"clientId","101292","52386"
"clientId","101302","52387"
"clientId","101307","52388"
"clientId","101309","52389"
"clientId","101314","52390"
"clientId","101331","52391"
"clientId","101346","52392"
"clientId","101348","52393"
"clientId","101356","52394"
"clientId","101361","52395"
"clientId","101364","52396"
"clientId","101388","52397"
"clientId","101390","52398"
"clientId","101396","52399"
"clientId","101397","52400"
"clientId","101400","52401"
"clientId","101418","52402"
"clientId","101423","52403"
"clientId","101428","52404"
"clientId","101447","52405"
"clientId","101450","52406"
"clientId","101455","52407"
"clientId","101456","52408"
"clientId","101458","52409"
"clientId","101469","52410"
"clientId","101475","52411"
"clientId","101479","52412"
"clientId","101483","52413"
"clientId","101484","52414"
"clientId","101489","52415"
"clientId","101490","52416"
"clientId","101504","52417"
"clientId","101506","52418"
"clientId","101513","52419"
"clientId","101519","52420"
"clientId","101520","52421"
"clientId","101531","52422"
"clientId","101532","52423"
"clientId","101534","52424"
"clientId","101538","52425"
"clientId","101553","52426"
"clientId","101559","52427"
"clientId","101579","52428"
"clientId","101589","52429"
"clientId","101590","52430"
"clientId","101591","52431"
"clientId","101592","52432"
"clientId","101595","52433"
"clientId","101596","52434"
"clientId","101617","52435"
"clientId","101618","52436"
"clientId","101625","52437"
"clientId","101626","52438"
"clientId","101641","52439"
"clientId","101657","52440"
"clientId","101658","52441"
"clientId","101662","52442"
"clientId","101668","52443"
"clientId","101676","52444"
"clientId","101684","52445"
"clientId","101685","52446"
"clientId","101688","52447"
"clientId","101690","52448"
"clientId","101699","52449"
"clientId","101710","52450"
"clientId","101712","52451"
"clientId","101718","52452"
"clientId","101720","52453"
"clientId","101722","52454"
"clientId","101723","52455"
"clientId","101729","52456"
"clientId","101732","52457"
"clientId","101733","52458"
"clientId","101734","52459"
"clientId","101735","52460"
"clientId","101748","52461"
"clientId","101751","52462"
"clientId","101759","52463"
"clientId","101771","52464"
"clientId","101781","52465"
"clientId","101803","52466"
"clientId","101805","52467"
"clientId","101834","52468"
"clientId","101841","52469"
"clientId","101866","52470"
"clientId","101892","52471"
"clientId","101893","52472"
"clientId","101912","52473"
"clientId","101928","52474"
"clientId","101929","52475"
"clientId","101930","52476"
"clientId","101931","52477"
"clientId","101966","52478"
"clientId","101972","52479"
"clientId","101973","52480"
"clientId","101984","52481"
"clientId","101985","52482"
"clientId","101986","52483"
"clientId","101993","52484"
"clientId","102001","52485"
"clientId","102010","52486"
"clientId","102013","52487"
"clientId","102016","52488"
"clientId","102049","52489"
"clientId","102063","52490"
"clientId","102087","52491"
"clientId","102095","52492"
"clientId","102118","52493"
"clientId","102141","52494"
"clientId","102146","52495"
"clientId","102162","52496"
"clientId","102168","52497"
"clientId","102174","52498"
"clientId","102177","52499"
"clientId","102178","52500"
"clientId","102179","52501"
"clientId","102190","52502"
"clientId","102192","52503"
"clientId","102196","52504"
"clientId","102208","52505"
"clientId","102209","52506"
"clientId","102210","52507"
"clientId","102220","52508"
"clientId","102223","52509"
"clientId","102227","52510"
"clientId","102239","52511"
"clientId","102242","52512"
"clientId","102247","52513"
"clientId","102285","52514"
"clientId","102293","52515"
"clientId","102297","52516"
"clientId","102316","52517"
"clientId","102333","52518"
"clientId","102336","52519"
"clientId","102349","52520"
"clientId","102426","52521"
"clientId","102427","52522"
"clientId","102428","52523"
"clientId","102434","52524"
"clientId","102438","52525"
"clientId","102441","52526"
"clientId","102448","52527"
"clientId","102449","52528"
"clientId","102450","52529"
"clientId","102451","52530"
"clientId","102456","52531"
"clientId","102458","52532"
"clientId","102460","52533"
"clientId","102469","52534"
"clientId","102478","52535"
"clientId","102490","52536"
"clientId","102491","52537"
"clientId","102492","52538"
"clientId","102493","52539"
"clientId","102494","52540"
"clientId","102499","52541"
"clientId","102502","52542"
"clientId","102505","52543"
"clientId","102508","52544"
"clientId","102523","52545"
"clientId","102529","52546"
"clientId","102530","52547"
"clientId","102550","52548"
"clientId","102551","52549"
"clientId","102564","52550"
"clientId","102565","52551"
"clientId","102569","52552"
"clientId","102583","52553"
"clientId","102589","52554"
"clientId","102590","52555"
"clientId","102591","52556"
"clientId","102592","52557"
"clientId","102593","52558"
"clientId","102600","52559"
"clientId","102602","52560"
"clientId","102608","52561"
"clientId","102609","52562"
"clientId","102617","52563"
"clientId","102618","52564"
"clientId","102620","52565"
"clientId","102621","52566"
"clientId","102622","52567"
"clientId","102623","52568"
"clientId","102649","52569"
"clientId","102662","52570"
"clientId","102663","52571"
"clientId","102672","52572"
"clientId","102675","52573"
"clientId","102680","52574"
"clientId","102693","52575"
"clientId","102697","52576"
"clientId","102699","52577"
"clientId","102706","52578"
"clientId","102710","52579"
"clientId","102711","52580"
"clientId","102715","52581"
"clientId","102718","52582"
"clientId","102719","52583"
"clientId","102726","52584"
"clientId","102729","52585"
"clientId","102730","52586"
"clientId","102731","52587"
"clientId","102732","52588"
"clientId","102746","52589"
"clientId","102747","52590"
"clientId","102748","52591"
"clientId","102749","52592"
"clientId","102761","52593"
"clientId","102770","52594"
"clientId","102771","52595"
"clientId","102772","52596"
"clientId","102778","52597"
"clientId","102780","52598"
"clientId","102782","52599"
"clientId","102788","52600"
"clientId","102789","52601"
"clientId","102794","52602"
"clientId","102795","52603"
"clientId","102796","52604"
"clientId","102806","52605"
"clientId","102809","52606"
"clientId","102811","52607"
"clientId","102839","52608"
"clientId","102843","52609"
"clientId","102855","52610"
"clientId","102856","52611"
"clientId","102857","52612"
"clientId","102858","52613"
"clientId","102859","52614"
"clientId","102876","52615"
"clientId","102877","52616"
"clientId","102882","52617"
"clientId","102884","52618"
"clientId","102901","52619"
"clientId","102908","52620"
"clientId","102918","52621"
"clientId","102920","52622"
"clientId","102938","52623"
"clientId","102939","52624"
"clientId","102940","52625"
"clientId","102955","52626"
"clientId","102956","52627"
"clientId","102961","52628"
"clientId","102963","52629"
"clientId","102987","52630"
"clientId","103004","52631"
"clientId","103013","52632"
"clientId","103014","52633"
"clientId","103021","52634"
"clientId","103036","52635"
"clientId","103046","52636"
"clientId","103050","52637"
"clientId","103051","52638"
"clientId","103085","52639"
"clientId","103090","52640"
"clientId","103118","52641"
"clientId","103190","52642"
"clientId","103191","52643"
"clientId","103197","52644"
"clientId","103198","52645"
"clientId","103212","52646"
"clientId","103213","52647"
"clientId","103214","52648"
"clientId","103343","52649"
"clientId","103349","52650"
"clientId","103350","52651"
"clientId","103382","52652"
"clientId","103383","52653"
"clientId","103408","52654"
"clientId","103412","52655"
"clientId","103433","52656"
"clientId","103436","52657"
"clientId","103439","52658"
"clientId","103440","52659"
"clientId","103441","52660"
"clientId","103448","52661"
"clientId","103460","52662"
"clientId","103464","52663"
"clientId","103476","52664"
"clientId","103481","52665"
"clientId","103488","52666"
"sessionId","70149","162113"
"sessionId","218991","162114"
"sessionId","35702","162115"
"sessionId","36456","162116"
"sessionId","36515","162117"
"sessionId","36580","162118"
"sessionId","36856","162119"
"sessionId","36861","162120"
"sessionId","36881","162121"
"sessionId","37702","162122"
"sessionId","39385","162123"
"sessionId","39406","162124"
"sessionId","40233","162125"
"sessionId","42928","162126"
"sessionId","49188","162127"
"sessionId","52325","162128"
"sessionId","59631","162129"
"sessionId","59639","162130"
"sessionId","59652","162131"
"sessionId","59660","162132"
"sessionId","70823","162133"
"sessionId","78910","162134"
"sessionId","78915","162135"
"sessionId","87493","162136"
"sessionId","107573","162137"
"sessionId","108811","162138"
"sessionId","108812","162139"
"sessionId","108918","162140"
"sessionId","111879","162141"
"sessionId","117994","162142"
"sessionId","118003","162143"
"sessionId","118844","162144"
"sessionId","121564","162145"
"sessionId","128589","162146"
"sessionId","128754","162147"
"sessionId","128990","162148"
"sessionId","192330","162149"
"sessionId","192336","162150"
"sessionId","192768","162151"
"sessionId","193023","162152"
"sessionId","193036","162153"
"sessionId","193196","162154"
"sessionId","193526","162155"
"sessionId","193536","162156"
"sessionId","193540","162157"
"sessionId","193565","162158"
"sessionId","193613","162159"
"sessionId","193824","162160"
"sessionId","194586","162161"
"sessionId","194591","162162"
"sessionId","194594","162163"
"sessionId","194596","162164"
"sessionId","194599","162165"
"sessionId","194625","162166"
"sessionId","194761","162167"
"sessionId","195242","162168"
"sessionId","195611","162169"
"sessionId","195666","162170"
"sessionId","195668","162171"
"sessionId","195673","162172"
"sessionId","195674","162173"
"sessionId","195676","162174"
"sessionId","195677","162175"
"sessionId","195678","162176"
"sessionId","195680","162177"
"sessionId","196596","162178"
"sessionId","196801","162179"
"sessionId","196813","162180"
"sessionId","196818","162181"
"sessionId","196827","162182"
"sessionId","196833","162183"
"sessionId","196850","162184"
"sessionId","196866","162185"
"sessionId","196869","162186"
"sessionId","196872","162187"
"sessionId","196876","162188"
"sessionId","196892","162189"
"sessionId","196893","162190"
"sessionId","196896","162191"
"sessionId","197004","162192"
"sessionId","197008","162193"
"sessionId","197017","162194"
"sessionId","197103","162195"
"sessionId","197109","162196"
"sessionId","197214","162197"
"sessionId","197225","162198"
"sessionId","197229","162199"
"sessionId","197270","162200"
"sessionId","197272","162201"
"sessionId","197273","162202"
"sessionId","197498","162203"
"sessionId","197501","162204"
"sessionId","197512","162205"
"sessionId","197586","162206"
"sessionId","197587","162207"
"sessionId","197590","162208"
"sessionId","197591","162209"
"sessionId","197592","162210"
"sessionId","197745","162211"
"sessionId","197981","162212"
"sessionId","197984","162213"
"sessionId","198005","162214"
"sessionId","198047","162215"
"sessionId","198052","162216"
"sessionId","198064","162217"
"sessionId","198214","162218"
"sessionId","198226","162219"
"sessionId","198232","162220"
"sessionId","198234","162221"
"sessionId","198239","162222"
"sessionId","198245","162223"
"sessionId","198249","162224"
"sessionId","198251","162225"
"sessionId","198257","162226"
"sessionId","198261","162227"
"sessionId","198265","162228"
"sessionId","198269","162229"
"sessionId","198278","162230"
"sessionId","198282","162231"
"sessionId","198285","162232"
"sessionId","198292","162233"
"sessionId","198293","162234"
"sessionId","198298","162235"
"sessionId","198299","162236"
"sessionId","198303","162237"
"sessionId","198304","162238"
"sessionId","198305","162239"
"sessionId","198307","162240"
"sessionId","198308","162241"
"sessionId","198309","162242"
"sessionId","198413","162243"
"sessionId","198416","162244"
"sessionId","198450","162245"
"sessionId","198464","162246"
"sessionId","198465","162247"
"sessionId","198748","162248"
"sessionId","198824","162249"
"sessionId","198825","162250"
"sessionId","198969","162251"
"sessionId","198988","162252"
"sessionId","199208","162253"
"sessionId","199220","162254"
"sessionId","199242","162255"
"sessionId","199245","162256"
"sessionId","199246","162257"
"sessionId","199632","162258"
"sessionId","199644","162259"
"sessionId","199648","162260"
"sessionId","199649","162261"
"sessionId","199650","162262"
"sessionId","199688","162263"
"sessionId","200025","162264"
"sessionId","200248","162265"
"sessionId","200389","162266"
"sessionId","200396","162267"
"sessionId","200399","162268"
"sessionId","200400","162269"
"sessionId","200474","162270"
"sessionId","200477","162271"
"sessionId","200589","162272"
"sessionId","200595","162273"
"sessionId","200597","162274"
"sessionId","200651","162275"
"sessionId","200656","162276"
"sessionId","200745","162277"
"sessionId","200749","162278"
"sessionId","200757","162279"
"sessionId","200779","162280"
"sessionId","200781","162281"
"sessionId","200785","162282"
"sessionId","200787","162283"
"sessionId","200790","162284"
"sessionId","200901","162285"
"sessionId","200995","162286"
"sessionId","200997","162287"
"sessionId","201005","162288"
"sessionId","201007","162289"
"sessionId","201010","162290"
"sessionId","201011","162291"
"sessionId","201013","162292"
"sessionId","201014","162293"
"sessionId","201017","162294"
"sessionId","201020","162295"
"sessionId","201030","162296"
"sessionId","201034","162297"
"sessionId","201319","162298"
"sessionId","201320","162299"
"sessionId","201322","162300"
"sessionId","201341","162301"
"sessionId","201342","162302"
"sessionId","201343","162303"
"sessionId","201344","162304"
"sessionId","201377","162305"
"sessionId","201507","162306"
"sessionId","201539","162307"
"sessionId","201542","162308"
"sessionId","201650","162309"
"sessionId","201801","162310"
"sessionId","201882","162311"
"sessionId","201891","162312"
"sessionId","201906","162313"
"sessionId","201914","162314"
"sessionId","201940","162315"
"sessionId","202230","162316"
"sessionId","202939","162317"
"sessionId","202970","162318"
"sessionId","202972","162319"
"sessionId","202973","162320"
"sessionId","202978","162321"
"sessionId","202984","162322"
"sessionId","202985","162323"
"sessionId","202986","162324"
"sessionId","202987","162325"
"sessionId","203111","162326"
"sessionId","203112","162327"
"sessionId","203113","162328"
"sessionId","203195","162329"
"sessionId","203197","162330"
"sessionId","203199","162331"
"sessionId","203201","162332"
"sessionId","203229","162333"
"sessionId","203230","162334"
"sessionId","203232","162335"
"sessionId","203310","162336"
"sessionId","203312","162337"
"sessionId","203314","162338"
"sessionId","203396","162339"
"sessionId","203397","162340"
"sessionId","203802","162341"
"sessionId","203805","162342"
"sessionId","203806","162343"
"sessionId","203809","162344"
"sessionId","203813","162345"
"sessionId","203889","162346"
"sessionId","203894","162347"
"sessionId","203896","162348"
"sessionId","203899","162349"
"sessionId","203903","162350"
"sessionId","203912","162351"
"sessionId","203914","162352"
"sessionId","203916","162353"
"sessionId","203937","162354"
"sessionId","203952","162355"
"sessionId","203953","162356"
"sessionId","203954","162357"
"sessionId","204534","162358"
"sessionId","204537","162359"
"sessionId","204545","162360"
"sessionId","204555","162361"
"sessionId","204561","162362"
"sessionId","204829","162363"
"sessionId","204830","162364"
"sessionId","207271","162365"
"sessionId","207279","162366"
"sessionId","207290","162367"
"sessionId","207330","162368"
"sessionId","207413","162369"
"sessionId","207415","162370"
"sessionId","207425","162371"
"sessionId","207426","162372"
"sessionId","207541","162373"
"sessionId","207542","162374"
"sessionId","208712","162375"
"sessionId","208714","162376"
"sessionId","208716","162377"
"sessionId","208721","162378"
"sessionId","208722","162379"
"sessionId","209162","162380"
"sessionId","209386","162381"
"sessionId","209387","162382"
"sessionId","209388","162383"
"sessionId","209390","162384"
"sessionId","209391","162385"
"sessionId","214109","162386"
"sessionId","214113","162387"
"sessionId","214114","162388"
"sessionId","214115","162389"
"sessionId","214116","162390"
"sessionId","214485","162391"
"sessionId","214505","162392"
"sessionId","214531","162393"
"sessionId","214610","162394"
"sessionId","214714","162395"
"sessionId","214720","162396"
"sessionId","214734","162397"
"sessionId","214743","162398"
"sessionId","214833","162399"
